Arizona,salad,0.000554188
Arizona,beignets,0.000479455
Arizona,tartes,0.000377283
Arizona,bread,0.000364052
Arizona,fondue,0.000360176
Arizona,chocolate,0.000308633
Arizona,chicken,0.000306831
Arizona,sandwich,0.000302776
Arizona,pizza,0.0002807
Arizona,panini,0.00027364
Arizona,meatloaf,0.000261946
Arizona,fries,0.000260423
Arizona,bolognese,0.000257269
Arizona,tarte,0.000245575
Arizona,macarons,0.000236296
Arizona,pesto,0.000226864
Wisconsin,sardine,0.009088032
Wisconsin,frites,0.001074656
Wisconsin,belgian,0.000976956
Wisconsin,burgers,0.000757336
Wisconsin,moules,0.000720393
Wisconsin,aioli,0.000663829
Wisconsin,salad,0.000619173
Wisconsin,oysters,0.00059798
Wisconsin,whitefish,0.000554148
Wisconsin,sardines,0.000480262
Wisconsin,duck,0.000473276
Wisconsin,fries,0.000437691
Wisconsin,bread,0.000409223
Wisconsin,aiolis,0.000406375
Wisconsin,sandwich,0.000362963
Wisconsin,salmon,0.00030247
Wisconsin,chocolate,0.00030247
Wisconsin,croque,0.000260658
Wisconsin,creamed,0.000258603
Pennsylvania,macarons,0.001309267
Pennsylvania,macaron,0.000884626
Pennsylvania,caffe,0.00074853
Pennsylvania,chocolate,0.000730835
Pennsylvania,choux,0.000476337
Pennsylvania,pastries,0.000465375
Pennsylvania,macaroons,0.000409506
Pennsylvania,chocolat,0.000399783
Pennsylvania,salad,0.000393274
Pennsylvania,bakery,0.000375249
Pennsylvania,basil,0.000357597
Pennsylvania,pistachio,0.000357597
Pennsylvania,lyonnaise,0.000349054
Pennsylvania,walnut,0.000340241
Pennsylvania,tartine,0.000331735
Pennsylvania,sturgeon,0.000323229
Pennsylvania,arancini,0.000306217
Pennsylvania,croissant,0.000293317
Pennsylvania,raspberries,0.000288872
Pennsylvania,poutine,0.000276836
Pennsylvania,toast,0.000273653
North Carolina,fondue,0.000987735
North Carolina,lobster,0.000677455
North Carolina,fig,0.00059755
North Carolina,beignets,0.000585944
North Carolina,salad,0.000556334
North Carolina,chocolate,0.000420879
North Carolina,bread,0.000391852
North Carolina,calamari,0.000351905
North Carolina,escargot,0.000326568
North Carolina,turtle,0.000301343
North Carolina,crab,0.000298775
North Carolina,octopus,0.000284274
North Carolina,brownies,0.000284274
North Carolina,macaroons,0.000272443
North Carolina,veal,0.000246663
Illinois,nutella,0.001257358
Ohio,cassoulet,0.001020923
Ohio,tartine,0.000586207
Ohio,buns,0.000487408
Ohio,bread,0.000458064
Ohio,salad,0.000413653
Ohio,sauce,0.000385738
Ohio,duck,0.000356554
Ohio,chicken,0.000332445
Ohio,pork,0.00031595
Ohio,cauliflower,0.00030957
Ohio,escargot,0.000278836
Ohio,challah,0.000250291
Nevada,caviar,0.000649173
Nevada,foie,0.000566476
Nevada,bread,0.000517354
Nevada,lobster,0.000395687
Nevada,quail,0.00039458
Nevada,sorbet,0.000386889
Nevada,macarons,0.000362476
Nevada,chocolate,0.000354287
Nevada,waffles,0.000349176
Nevada,steaks,0.000333047
Nevada,salad,0.000316058
Nevada,merlot,0.000309203
Nevada,sauce,0.000308205
Nevada,filet,0.000287787
Nevada,chicken,0.000282793
Nevada,savoy,0.000278437
