Pennsylvania,lumpia,0.016130859131147694
Pennsylvania,ribs,0.013442382609289745
Ohio,hut,0.02029757950354141
Ohio,nipa,0.018847752396145594
Ohio,small,0.004589978112475833
Ohio,lechon,0.004236902873054616
Ohio,saturday,0.0038838276336333978
Ohio,fresh,0.0038838276336333978
Ohio,best,0.00353075239421218
Ohio,dinuguan,0.00353075239421218
Ohio,order,0.00353075239421218
Arizona,halo,0.0031391812045222737
Arizona,ordered,0.0028872067934569406
Arizona,thai,0.0025827377134196635
Arizona,friendly,0.0025092451768589413
Arizona,pancit,0.002351761169943108
Arizona,delicious,0.0022887675671767744
Arizona,beef,0.0017008272746909978
Arizona,better,0.0016588315395134423
Arizona,sauce,0.0015853390029527202
Arizona,meat,0.0015748400691583313
Arizona,pretty,0.0015328443339807758
Arizona,family,0.0014908485988032202
Arizona,service,0.0014721833310422637
Arizona,people,0.001427854996036887
Arizona,staff,0.001364861393270554
Arizona,order,0.0013300098629353784
Arizona,curry,0.0013018677905042204
Arizona,halo-halo,0.0012808699229154429
Arizona,authentic,0.0012073773863547207
Arizona,favorite,0.0011968784525603318
Arizona,lot,0.0011653816511771652
Arizona,mint,0.0011487767884970396
Arizona,side,0.0011443837835883872
Arizona,lumpia,0.0011144565403217136
Arizona,amazing,0.0011128869822052208
Arizona,clean,0.001102388048410832
Arizona,crispy,0.0010813901808220542
Arizona,bad,0.001070891247027665
Arizona,recommend,0.0010288955118501098
Arizona,dessert,0.0010183965780557209
Arizona,kare,0.0010183965780557209
Arizona,mom,0.0010183965780557209
Arizona,new,0.001007897644261332
Arizona,asian,0.0009973987104669431
Arizona,served,0.0009973987104669431
Arizona,ube,0.0009973987104669431
Arizona,sisig,0.0009868997766725542
Arizona,prices,0.0009554029752893876
Arizona,different,0.0009449040414949988
Arizona,garlic,0.0009449040414949988
Arizona,many,0.0009449040414949988
Arizona,tasty,0.0009344051077006098
Arizona,price,0.0009344051077006098
Arizona,awesome,0.0009239061739062211
Arizona,worth,0.0009134072401118321
Arizona,ice,0.0009134072401118321
Arizona,wait,0.0009029083063174433
Arizona,craving,0.0009029083063174433
Wisconsin,mabuhay,0.007624263041283444
Wisconsin,fish,0.007327101684944201
Wisconsin,service,0.00599490137859071
Wisconsin,fried,0.005661851302002337
Wisconsin,dinner,0.004662701072237219
Wisconsin,nice,0.003996600919060474
Wisconsin,sweet,0.0033305007658837277
Wisconsin,eating,0.0033305007658837277
Wisconsin,never,0.0033305007658837277
Wisconsin,back,0.0033305007658837277
Nevada,halo,0.0017305530011469661
Nevada,pretty,0.001586175436479848
Nevada,sisig,0.001580242111904487
Nevada,people,0.0015110199918586082
Nevada,delicious,0.0014872866935571642
Nevada,back,0.0014747623424435834
Nevada,better,0.0014655311701141738
Nevada,jollibee,0.0014332397241675165
Nevada,friendly,0.0014299312226620075
Nevada,crispy,0.001384442400917573
Nevada,family,0.0013824646260591194
Nevada,sauce,0.001305331406579426
Nevada,staff,0.0012657759094103526
Nevada,pancit,0.0012637981345518987
Nevada,meat,0.0012479759356842693
Nevada,bad,0.001214353763090557
Nevada,clean,0.001200509339081381
Nevada,kare,0.0011945760145060202
Nevada,fried,0.0011801554538827972
Nevada,lot,0.0011352427687524099
Nevada,beef,0.0010620650989896238
Nevada,ice,0.0010581095492727165
Nevada,garlic,0.0010541539995558092
Nevada,side,0.0010185540521036429
Nevada,customer,0.0010047096280944674
Nevada,bbq,0.0009948207538021988
Nevada,fast,0.0009354875080485886
Nevada,seafood,0.0009117542097471445
Nevada,sinigang,0.000889998686304154
Nevada,many,0.0008524209639935342
Nevada,soup,0.0008464876394181732
Nevada,long,0.0008464876394181732
Nevada,super,0.0007970432679568313
Nevada,special,0.0007752877445138408
Nevada,lechon,0.0007516363432489265
Nevada,recommend,0.0007377100222032211
Nevada,best,0.0007326294472127468
Nevada,new,0.0007317766976278601
