Arizona,breadfruit,0.002308741
Arizona,margaritaville,0.000833154
Arizona,tamales,0.000732774
Arizona,smoothies,0.000712698
Arizona,flan,0.00070266
Arizona,prawns,0.000471786
Arizona,tilapia,0.000461748
Arizona,scallops,0.000434951
Arizona,pasteles,0.000431634
Arizona,mojitos,0.000366613
Arizona,dumpling,0.000341292
Arizona,cigar,0.000331254
Arizona,pattie,0.000311178
Arizona,pot,0.000305511
Arizona,polenta,0.000291102
Arizona,ginger,0.000288477
Arizona,watermelon,0.000271026
Wisconsin,catfish,0.003175572
Wisconsin,salads,0.001114571
Wisconsin,fruity,0.001013246
Wisconsin,tropical,0.000641946
Wisconsin,banana,0.00060922
Wisconsin,coconut,0.00039075
Wisconsin,bbq,0.000334928
Wisconsin,potato,0.000279107
Pennsylvania,guacamole,0.001231223
Pennsylvania,conch,0.001197947
Pennsylvania,bean,0.001054946
Pennsylvania,beignets,0.001008606
Pennsylvania,paella,0.000956045
Pennsylvania,fritters,0.000865184
Pennsylvania,burrito,0.000753222
Pennsylvania,cilantro,0.000725275
Pennsylvania,avocado,0.000693757
Pennsylvania,mussels,0.00063225
Pennsylvania,sangria,0.000615612
Pennsylvania,cuban,0.000607863
Pennsylvania,pineapple,0.000561613
Pennsylvania,aioli,0.000541203
Pennsylvania,cucumber,0.000516603
Pennsylvania,vegetarian,0.000508755
Pennsylvania,chowder,0.000492003
Pennsylvania,cemita,0.000467403
Pennsylvania,crispy,0.000455898
Pennsylvania,slaw,0.000439561
Pennsylvania,tofu,0.000436076
Pennsylvania,tortillas,0.000432592
Pennsylvania,jerked,0.000415954
Pennsylvania,tempura,0.000393603
Pennsylvania,burger,0.000381404
Pennsylvania,egg,0.000373627
Pennsylvania,jambalaya,0.000344402
Pennsylvania,grapefruit,0.000344402
Pennsylvania,torta,0.000344402
Pennsylvania,quesadillas,0.000319802
Pennsylvania,leches,0.000319802
North Carolina,charlotte,0.005674098
North Carolina,sabor,0.001715957
North Carolina,injera,0.000594865
North Carolina,nachos,0.000592781
North Carolina,grits,0.000571986
North Carolina,punta,0.000571986
North Carolina,cana,0.000571986
North Carolina,haitian,0.000571986
North Carolina,collards,0.000526227
North Carolina,rotisserie,0.000480468
North Carolina,creek,0.000434709
North Carolina,macaroni,0.000417807
North Carolina,asada,0.00041183
North Carolina,carne,0.000402333
North Carolina,griot,0.00038895
North Carolina,vinegar,0.000366071
North Carolina,queso,0.000324961
North Carolina,krust,0.000320312
North Carolina,elote,0.000320312
North Carolina,hookah,0.000297433
North Carolina,hennessy,0.000297433
North Carolina,quinoa,0.000297433
North Carolina,corn,0.000288817
North Carolina,empanada,0.00028617
Illinois,meatballs,0.024453331
Ohio,bahama,0.003656246
Ohio,barroco,0.001218749
Ohio,arepa,0.001124035
Ohio,lobster,0.000890872
Ohio,rican,0.0006929
Ohio,tacos,0.000684431
Ohio,seafood,0.000386852
Ohio,oxtail,0.00034083
Ohio,quesadilla,0.000327337
Ohio,sandwich,0.000204498
Nevada,bistro,0.002900392
Nevada,mimosas,0.001389219
Nevada,carrot,0.001214694
Nevada,waffles,0.000991311
Nevada,mayra,0.000928951
Nevada,chocolate,0.000876042
Nevada,bacon,0.000852989
Nevada,benedict,0.000739986
Nevada,couscous,0.000732839
Nevada,chili,0.000712062
Nevada,pancakes,0.000670909
Nevada,calamari,0.000600366
Nevada,coupons,0.000598657
Nevada,scones,0.000536727
Nevada,syrup,0.000523575
Nevada,mimosa,0.000505762
Nevada,chile,0.000495441
Nevada,tuna,0.00048867
Nevada,eggs,0.000479597
Nevada,pesto,0.000443832
Nevada,filet,0.000443832
Nevada,town,0.000438014
Nevada,turkey,0.000419578
Nevada,potatoes,0.000413064
Nevada,omelet,0.000404898
Nevada,bryce,0.000402546
Nevada,flautas,0.000383955
Nevada,slow-cooked,0.00037158
Nevada,blueberry,0.000361259
Nevada,apple,0.000350937
Nevada,chilaquiles,0.00034905
Nevada,bartender,0.00034653
Nevada,torte,0.000340615
Nevada,jalapeno,0.000340615
Nevada,braised,0.000335088
Nevada,berries,0.000330294
Nevada,notch,0.00030965
Nevada,cute,0.00030892
